u_apercor	g_apercor	r_apercor	i_apercor	z_apercor	y_apercor
23.3272	23.2314	23.1481	22.9804	22.6525	22.5414
23.1381	22.9724	22.8716	22.7896	22.4856	22.2049
24.3296	23.7128	22.7721	21.7833	20.8528	20.4225
24.4038	24.2597	23.9572	23.3679	22.8832	22.6663
24.6049	22.6827	21.1403	20.4373	20.1250	19.9321
23.3790	23.1380	22.9022	22.3144	22.1675	22.1155
23.4836	22.6090	21.8258	21.4235	21.2064	21.0338
23.4511	22.6655	21.9352	21.7106	21.5168	21.4034
23.8100	23.3916	22.5758	22.2548	22.1681	21.8647
23.2206	22.7595	22.0156	21.7818	21.6495	21.6469
23.2960	22.4541	21.3182	20.7779	20.4301	20.1954
25.3621	23.3953	21.9213	21.2517	20.9554	20.7220
24.6805	24.4677	23.7247	23.4422	23.4370	23.1662
23.7723	23.6069	23.4078	22.9854	22.7236	22.4167
23.7691	23.3618	22.8762	22.2537	22.0733	21.9986
24.4936	24.1505	23.4995	22.6682	22.1858	21.9154
23.7523	23.5711	23.2498	22.6544	22.5014	22.3125
24.5255	24.3081	23.5549	23.2726	23.2266	22.9781
23.6605	23.0572	22.2203	21.8937	21.7231	21.5924
23.7070	23.6054	23.3247	22.7565	22.6189	22.6161
26.1341	25.0216	23.5391	22.2723	21.8039	21.4984
23.9499	22.4153	20.9957	20.4256	20.1635	19.8787
23.8357	23.6562	23.2525	22.7811	22.4018	22.8541
23.9827	23.6815	23.3587	23.1824	23.1457	23.0265
24.6404	24.2230	23.6914	22.8723	22.6065	22.3615
25.5239	25.1434	24.5233	24.2412	24.2337	23.9585
23.8273	23.6362	23.3316	22.8021	22.6265	22.9952
25.1034	24.3232	23.6977	23.4276	23.2225	23.2112
27.0887	25.2234	23.8424	22.7543	22.3386	22.0795
24.4764	24.2147	23.4480	23.1455	23.0741	22.9068
24.6919	24.5557	23.9244	23.7408	23.8423	23.2861
23.8259	23.6161	23.2288	22.6948	22.3635	22.0825
25.8244	25.4916	24.6549	24.1730	24.0808	23.9408
23.5910	23.3859	22.8952	22.4604	21.9967	21.8495
23.4254	22.6368	21.4894	20.9521	20.6831	20.3790
25.1152	24.3919	23.9023	23.7184	23.6147	23.4455
23.2670	22.5656	21.8609	21.6192	21.4304	21.4185
24.9803	24.7319	24.1249	23.9245	23.8191	24.1918
23.7650	23.5389	23.2229	22.6214	22.4486	22.3741
23.8364	23.7495	23.6038	23.3631	22.9344	22.8721
25.6552	24.9499	24.1446	23.1210	22.6975	22.3401
24.4424	24.0010	23.3325	23.0509	22.9369	22.8204
24.2363	24.0306	23.7201	23.3182	23.1076	23.2048
23.6426	23.4323	23.1034	22.5134	22.3204	22.2264
24.7571	24.0565	23.1189	22.0193	21.5363	21.2010
24.3100	24.0358	23.6121	22.8819	22.6785	22.4140
23.5431	23.4085	23.3124	23.1360	22.6808	22.6037
22.6424	21.9938	21.4231	21.2253	21.0127	21.0188
23.1456	22.2807	21.3406	20.3786	19.9651	20.6594
23.2712	22.6073	22.0981	22.0230	21.9038	22.0331
23.3698	22.7345	22.3705	21.8516	21.4113	21.1687
26.9679	25.5228	23.7411	22.4973	21.6671	21.2368
24.7025	24.4162	23.9667	23.1407	22.9435	22.7698
23.4711	23.2506	22.8391	22.0865	21.7649	21.4929
24.0847	23.9210	23.7445	23.4748	23.0021	22.8283
24.0328	23.3349	22.6500	22.4741	22.2808	22.2010
24.4114	22.8008	21.3319	20.5273	20.2006	20.0852
24.3027	23.4219	22.6954	22.3954	22.2229	22.1310
23.3739	22.9841	22.5321	21.8241	21.6472	21.4737
24.5675	24.2357	23.7996	23.8189	23.6244	23.3360
24.5635	23.7868	22.9568	21.9525	21.6316	21.4070
23.0560	22.9251	22.6576	22.1931	22.0359	22.0409
22.5292	22.4451	22.3573	22.0070	21.7246	21.6449
23.5505	23.4157	23.2155	22.6670	22.4917	22.1084
23.0805	22.4327	21.4578	21.0119	20.7720	20.3825
22.8490	22.1490	21.4131	21.1412	20.9530	20.8188
23.0661	22.9323	22.6651	22.1762	21.8216	21.6552
24.4978	24.2059	23.5456	23.2162	23.1458	22.9719
23.0414	22.5838	21.8083	21.4530	21.2413	20.8347
23.7527	23.6377	23.3963	22.9284	22.7162	22.7184
23.1629	22.8127	22.3959	21.8582	21.6582	21.9496
23.4889	22.6707	21.7436	20.8829	20.5411	20.5718
23.6524	23.1895	22.6024	22.5389	22.4133	22.4801
23.6653	23.2681	22.4599	22.1247	22.0286	21.7807
25.5429	23.5516	22.1343	21.3871	21.0813	20.8675
23.6050	22.7988	22.1809	21.9375	21.7630	21.5922
23.0685	22.5400	21.8233	21.1744	20.9943	20.8313
22.6354	21.6673	20.4680	19.7922	19.4916	19.3691
23.4957	22.9515	22.0169	21.5947	21.3994	21.1259
23.2233	22.1414	21.2294	20.7560	20.4917	20.2780
26.4731	24.8534	23.1754	21.8969	21.3009	21.0224
24.5535	23.6089	23.2452	23.0458	22.9611	22.8343
24.1916	23.4308	22.5029	22.2019	22.0381	21.8871
24.9797	24.6942	24.5873	24.4162	24.1499	23.7919
23.8079	23.6895	23.5313	23.1411	22.7586	22.6731
24.0510	23.7898	23.0779	22.8277	22.8000	22.4887
23.6294	23.4952	23.3892	23.1987	22.7947	22.5977
24.0928	23.6740	23.2515	22.5986	22.3580	22.2082
24.8020	23.1610	21.7120	20.8735	20.4793	20.3081
22.8048	21.9788	21.3177	21.0676	20.9244	20.9000
22.8914	22.3583	21.8493	21.1844	20.9791	20.7943
23.9230	23.3995	22.8072	22.1544	21.9613	21.7280
23.3168	23.2428	23.1456	22.8445	22.6537	22.4901
24.1977	23.9617	23.2095	22.8901	22.8655	22.7245
22.2406	21.9673	21.5183	21.1290	20.9697	20.9372
25.3370	23.5174	22.0936	21.3848	21.0909	20.8822
22.5384	22.3557	22.0779	21.4465	21.3494	21.3576
21.9857	20.5130	19.6089	19.1197	18.8547	18.6488
22.4402	21.6379	21.0279	20.6977	20.5597	20.3834
21.6307	21.2891	20.6057	20.4134	20.3794	20.2042
23.0315	22.6238	21.9608	21.7618	21.6934	21.7300
24.5213	23.1131	21.7320	20.8584	20.5100	20.2366
23.6699	22.7394	21.6013	21.0723	20.7806	20.5853
23.8642	23.8361	23.7627	23.2423	23.1107	22.8555
24.2409	24.0005	23.4597	23.0169	22.8875	23.5058
23.7484	23.6507	23.4445	22.9187	22.7382	23.1957
25.0277	24.5780	23.7009	23.4349	23.3265	23.5473
24.5280	24.2233	23.7482	23.1777	22.9386	22.7905
23.4696	23.0707	22.6255	21.9505	21.7394	21.7982
23.8980	23.7742	23.5903	23.2638	22.8772	23.0411
23.5596	23.4443	23.3255	22.9927	22.8072	22.6547
24.2674	24.1755	23.9780	23.6689	23.2303	23.6511
24.1973	24.0277	23.6771	23.1063	22.7173	22.8165
24.1412	23.8421	23.0794	22.7955	22.7661	22.7695
24.1083	23.9116	23.6047	23.0257	22.8743	22.9468
22.2936	22.2691	22.2465	21.8638	21.6000	22.0731
24.7747	24.4197	23.8299	23.6341	23.6648	23.5332
24.6904	24.3600	23.7725	23.5594	23.5418	23.8559
23.4235	23.0476	22.4463	21.7209	21.3122	21.0986
22.0855	21.9846	21.7539	21.2616	21.0457	22.5540
24.1729	24.0555	23.8543	23.3868	23.2002	22.9437
23.4796	22.8786	21.9170	20.9289	20.4971	20.3559
24.7925	24.6012	24.1866	23.5254	23.0266	22.9754
23.2576	23.0777	22.4636	22.2642	22.3205	22.1447
23.9806	23.6779	23.2662	22.6575	22.4290	22.3113
24.2613	24.1139	23.5671	23.3521	23.4024	23.1857
23.7104	23.5489	23.3820	22.8787	22.7342	22.6432
24.1366	23.1386	22.6598	22.3997	22.3119	22.2841
24.2094	24.0417	23.7309	23.2726	23.0573	23.1663
23.7105	23.6122	23.3207	22.8332	22.6783	22.9568
26.8380	25.6998	24.1937	22.9825	22.3025	22.3456
25.1384	24.7563	24.0506	23.6826	23.6660	23.3279
24.4512	24.0858	23.3790	23.1227	23.0910	23.2871
25.5716	25.2558	24.4459	23.7506	23.1238	22.4264
23.2048	23.0267	22.7551	22.2793	22.0142	21.7660
24.3756	24.3541	23.8825	23.3513	22.8604	22.4043
24.6576	24.2072	23.5682	23.4484	23.3445	23.5683
24.1393	23.8379	23.3709	22.6184	22.4748	22.3399
25.6816	23.7771	22.3095	21.5068	21.1778	21.0723
23.9775	23.8082	23.7087	23.4647	23.0532	22.8147
22.5942	22.3577	21.8363	21.6415	21.6758	21.8504
23.8558	23.7437	23.5421	22.9593	22.6756	23.0982
23.6999	23.3611	22.9278	22.2149	22.0000	22.0730
24.0618	23.7836	23.3677	22.6537	22.4290	22.3872
23.6969	23.5912	23.4140	22.8569	22.6449	22.5832
24.4183	24.0749	23.6772	23.7493	23.5409	23.4763
24.3395	24.1987	24.0254	23.4396	23.2297	23.8125
24.1480	24.0112	23.9869	23.9528	23.9003	23.3973
24.4560	23.7762	23.2877	23.1000	22.9991	22.9684
23.7770	23.6303	23.3833	22.8368	22.5174	22.3624
24.6717	24.1830	23.6034	22.7987	22.4719	22.8577
22.7503	22.3707	21.7737	21.5626	21.4685	21.3147
24.9062	24.1369	23.1790	22.4463	22.1667	21.8246
23.2700	22.7798	22.2360	21.4717	21.2190	21.0006
24.5426	23.5110	22.4690	21.4794	21.1129	20.9786
22.0273	21.3677	20.7889	20.5531	20.3919	20.2951
24.1798	24.0314	23.8600	23.6636	23.1685	23.0845
25.0544	23.2122	21.7379	20.9093	20.5766	20.4482
23.8455	23.7320	23.5716	23.3298	22.8476	23.0605
21.4116	21.3114	20.8999	20.6487	20.9189	20.6861
23.6341	23.3684	22.8331	22.2774	21.7988	21.5709
24.3698	24.2511	23.9614	23.2119	23.0152	23.2244
22.4674	21.7493	20.9668	20.6983	20.5134	20.4071
24.6010	24.1939	23.4310	23.2445	23.1923	23.1300
22.6895	22.5339	22.1898	21.8564	21.6363	21.6984
23.3072	22.8723	22.2951	21.6229	21.4215	21.2524
24.8833	22.8113	21.3278	20.1853	19.8276	19.7571
24.4414	23.1429	21.8584	21.1289	20.8559	20.5655
23.2829	22.8560	22.0851	21.7999	21.6562	21.3542
23.3087	23.1000	22.8365	22.1793	21.9911	21.8511
22.0536	21.7797	21.2145	21.0257	20.9373	20.6413
20.1944	19.0825	18.2647	17.9289	17.6997	17.6843
24.2530	23.8998	23.2056	22.9280	22.8098	22.9164
23.0984	22.6711	22.1822	21.4446	21.1814	20.9719
24.1637	23.6723	22.8363	22.5108	22.3782	22.1391
24.6207	23.7679	23.3286	23.1333	23.1286	22.9213
21.4463	20.1894	19.2023	18.7495	18.4994	18.4058
21.7082	20.7708	20.0011	19.6426	19.4450	19.4616
22.7879	21.1108	19.7643	19.2396	19.0176	18.9821
23.5231	23.0999	22.2989	21.3297	20.5662	20.2325
24.1679	24.0232	23.4224	23.2512	23.2567	23.2155
24.4405	22.7911	21.3353	20.6776	20.3440	20.1072
21.0818	19.4917	18.5847	18.1691	17.9481	17.7586
23.5115	22.9206	22.4515	22.3200	22.1971	22.4343
23.9767	23.3790	22.5479	21.6536	21.3378	21.1527
21.5920	20.9801	20.1056	19.7672	19.5652	19.4992
22.3297	22.2301	22.0293	21.5598	21.2390	21.0625
23.8575	23.5273	23.2607	22.9158	22.6006	22.2760
23.6117	23.1704	22.5844	21.8413	21.5379	20.9790
23.7252	23.3471	22.5146	22.1519	22.0341	21.9482
24.8585	22.9021	21.4081	20.6031	20.2736	20.2788
22.8242	22.3057	21.3868	20.9656	20.7674	20.5364
24.5509	24.3621	23.9899	23.2737	23.0848	23.3540
24.2323	24.0326	23.6429	23.0053	22.7666	22.9731
23.8849	23.4972	23.0395	22.2121	21.9744	21.7415
25.2947	24.7126	23.7978	23.4876	23.4077	23.3906
24.0354	23.9039	23.6849	23.3642	22.9486	23.1216
24.3401	24.3269	24.2063	23.8675	23.6784	23.3242
25.0925	24.7290	24.1679	23.4044	23.1457	22.9182
24.0580	23.8106	23.4066	22.8165	22.6509	23.1166
26.2505	24.9233	23.5465	22.3587	21.8747	21.6044
23.6637	23.4180	23.0380	22.4811	22.0974	21.9716
24.6365	24.4131	23.7152	23.4765	23.4312	23.6791
24.1109	23.8158	23.4254	22.7776	22.5477	22.8074
24.0212	23.5092	23.1547	22.8888	22.8504	22.7995
23.4422	23.1542	22.6945	21.9533	21.6969	21.6569
23.6220	23.4681	23.2605	22.6808	22.4916	22.2773
24.9150	24.0974	23.1933	22.1557	21.7079	21.4580
23.0572	22.7579	22.1567	21.7080	21.5839	21.4197
24.3468	24.2405	24.0809	23.5036	23.2983	23.1456
23.8064	23.2837	22.9354	22.4254	22.1911	22.5446
23.5946	22.0499	20.6604	20.0291	19.7300	19.6884
22.9765	22.8354	22.6513	22.1180	21.9646	21.8862
23.7531	23.1571	22.5080	21.7083	21.4714	21.2620
22.4788	21.9551	21.3129	21.1449	20.9763	21.0127
22.4976	21.5178	20.5439	20.1996	19.8717	19.7952
23.3294	23.0698	22.4354	22.2100	22.1534	21.9245
23.9235	22.8999	21.7334	21.1988	20.9004	20.7411
25.0110	22.9720	21.4258	20.3707	19.9005	19.6065
24.2539	23.7401	22.9236	22.6149	22.5288	22.6116
25.3061	23.5159	22.0286	21.1320	20.7965	20.8104
21.9529	21.2545	20.2911	19.8320	19.5352	19.5030
24.3299	23.8078	22.9187	22.6508	22.5310	22.2311
23.7818	23.1486	22.1649	20.8693	20.5277	20.5466
22.5980	22.0428	21.2211	20.5226	20.2715	20.1370
23.3371	22.5145	21.9203	21.6562	21.5563	21.5454
22.7856	22.3938	21.6252	21.2960	21.1761	20.9275
24.0665	23.2891	22.2454	21.7170	21.4381	21.2184
24.1219	23.2505	22.5313	22.0808	21.9531	21.8859
21.8196	21.3214	20.6259	19.9674	19.7334	19.5900
23.8095	23.6202	23.2418	22.5926	22.3948	22.5702
25.1280	23.4304	21.9726	20.8380	20.4585	20.4741
25.5634	23.7765	22.2610	20.9515	20.4880	20.2798
24.1102	22.5815	21.0820	20.2038	19.8577	19.7322
25.0188	24.6905	24.0117	23.7921	23.6909	23.7466
26.0703	25.3847	24.4125	23.9528	23.6917	23.4081
23.0220	22.8340	22.4786	21.8214	21.4828	21.5692
24.8873	24.7627	24.2585	23.6416	23.4510	23.8224
24.1261	23.7187	23.0820	23.1113	22.9780	23.0108
22.9744	22.5275	21.7157	20.8336	20.1834	20.1822
24.6845	24.4317	23.9795	23.3087	23.1807	22.9909
24.1862	23.5308	22.7935	21.8247	21.4008	21.1003
25.1506	24.8475	24.1277	23.4808	23.3306	23.1454
25.7823	24.1629	22.4297	21.1160	20.5186	20.2432
24.7555	24.5429	24.1184	23.4064	22.9993	22.7540
25.0001	24.3398	23.6058	22.6173	22.3013	22.0194
23.1443	22.7065	21.9624	21.6823	21.5729	21.3274
24.4899	24.3537	23.8232	23.6062	23.7311	23.4146
24.8940	24.5880	24.1572	23.5445	23.3280	23.3390
24.2970	23.9305	23.3572	23.2622	23.1360	23.0919
25.1624	24.4829	23.5526	22.2821	21.8534	21.7187
23.2005	23.0403	22.9826	22.8741	22.6374	22.2308
25.4532	24.6502	23.8868	23.4056	23.1182	22.8513
24.8460	24.0605	23.4735	23.2413	23.1151	23.0611
24.7734	24.3504	23.8425	23.0251	22.7380	22.6244
23.4995	23.3552	23.0708	22.4702	22.3399	22.2316
24.9204	24.6087	24.0031	23.7725	23.7086	23.4040
22.3050	21.9183	21.2612	21.0065	20.9035	20.7372
22.4677	21.8375	21.0930	20.8459	20.6422	20.4729
24.6035	24.3012	23.6446	23.2322	23.1756	22.9768
24.0029	23.1345	22.2043	21.8046	21.5497	21.3844
22.9402	22.3226	21.9157	21.7910	21.7238	21.8112
20.7033	20.7715	20.8409	20.6623	20.4857	20.3527
25.3940	23.8622	22.1282	20.8199	20.1988	19.9837
24.9210	24.3563	23.9236	23.6530	23.5864	23.5051
24.0683	23.8789	23.3283	22.7895	22.6822	22.7600
24.4055	23.2713	22.1444	21.6259	21.3399	21.1202
22.9765	21.3523	20.1586	19.6541	19.4218	19.1796
22.3736	21.9464	21.4633	20.8813	20.7223	20.7029
23.6791	23.2451	22.7427	22.0249	21.8173	21.7554
24.0727	23.9963	23.8504	23.5342	23.1564	22.9999
23.7040	23.5380	23.1965	22.5751	22.3903	22.2904
21.2631	20.7973	20.2207	20.0863	19.8845	19.8688
22.0927	22.0174	21.9811	21.7081	21.5732	21.3243
23.5258	22.2913	21.0647	20.5521	20.3041	20.1311
24.7814	24.5461	24.0319	23.6022	23.0390	22.7377
24.9301	24.5585	24.0474	23.2598	22.9854	22.8198
24.1875	23.8398	23.0666	22.7474	22.6346	22.4280
26.1857	25.6318	24.7354	23.8951	23.3251	23.0677
24.6767	24.4418	24.3613	24.2196	24.0985	24.0290
23.7078	23.6182	23.4040	22.9494	22.8114	22.8170
25.0321	24.9514	24.7962	24.4575	24.0471	24.3348
24.5239	24.2593	23.4988	23.1970	23.1664	23.0534
23.4146	23.0599	22.5073	21.6681	21.3953	21.1504
25.0682	24.8194	24.0807	23.8333	23.8004	23.3468
25.1174	24.5157	23.7360	23.5109	23.4206	23.3697
23.1112	22.8636	22.4837	21.8733	21.7377	21.6898
24.6462	24.4151	24.0701	23.4109	23.1065	22.7705
24.1531	23.9587	23.5726	22.9301	22.5268	22.3303
23.0978	22.2542	21.3539	20.9713	20.7565	20.6844
24.5628	24.4335	24.0356	23.4360	23.2739	22.9703
25.2285	25.1518	25.0417	24.8472	24.3073	24.0339
23.8469	23.7197	23.5793	23.1239	22.8856	22.7896
25.4809	24.7758	23.9266	22.9363	22.4716	22.0503
23.1503	22.1856	21.0131	20.4378	20.0682	20.0506
25.4380	24.5502	23.4336	22.2746	21.8012	21.2997
24.6383	24.3272	23.8225	22.9718	22.7609	22.6532
24.7545	24.3428	23.5334	22.7740	22.0962	21.6680
22.1738	21.5438	20.6747	20.3504	20.1273	19.9930
24.8503	24.3067	23.7267	22.8891	22.6120	22.3540
25.2312	25.0853	24.9118	24.7010	24.2279	24.2125
24.2503	23.9746	23.1351	22.8467	22.7790	22.7292
24.6142	23.9320	23.4839	23.2947	23.1721	22.9495
24.8434	24.6383	24.0514	23.6562	23.8476	23.7221
26.8576	25.1883	23.4341	22.1380	21.5222	21.1842
24.5304	24.2523	23.8242	23.1047	22.8826	22.7900
24.9741	23.6961	22.4600	21.6900	21.3433	21.0868
24.6634	24.5099	24.0980	23.6631	24.0099	23.8697
23.8286	23.4978	22.7576	22.4234	22.2984	22.0298
24.4272	24.2568	23.9401	23.6338	23.1604	22.8827
24.6024	24.4023	24.0821	23.5043	23.2123	22.9439
24.4432	24.1690	24.0496	23.9007	23.7127	23.3298
23.1107	22.8145	22.0778	21.7913	21.7615	21.5088
23.9067	23.7714	23.5226	23.2464	22.8315	22.5277
24.3070	23.8369	23.1787	23.0086	22.8788	22.8408
23.5674	23.0260	22.1366	21.7113	21.5307	21.2307
24.9505	24.4703	23.6062	23.2790	23.1724	22.9887
24.9863	24.6287	23.8530	23.5993	23.5746	23.3662
21.0074	20.0884	19.3501	18.9097	18.6210	18.5187
23.9097	23.7449	23.4669	22.8000	22.5466	22.2719
24.4989	23.9066	23.2910	23.1894	23.0070	22.9642
23.6480	23.2737	22.6016	22.3798	22.3236	22.3666
23.1869	22.3749	21.3905	20.7241	20.4544	20.2275
24.7030	23.8298	22.3849	21.1973	20.4274	20.4901
21.8099	20.9076	20.2637	19.9548	19.8071	19.7006
23.8013	23.1241	22.1546	21.6424	21.3892	21.0480
23.9114	23.6802	23.2326	22.6216	22.4722	22.4074
23.6536	23.4113	23.0600	22.3318	22.1149	22.0554
23.6627	22.9792	22.4095	22.2607	22.1285	22.0762
24.4120	23.5387	22.4248	21.7952	21.4528	21.0824
20.9346	20.2470	19.5661	19.3109	19.0747	19.0094
22.5583	22.4445	22.1650	21.7343	21.5250	21.6535
21.8502	21.1241	20.4847	20.2116	20.0406	19.9974
23.2014	22.8125	22.0187	21.6250	21.4975	21.2899
24.7894	24.2704	23.2396	22.2187	21.5446	21.4480
23.9601	23.3799	22.5672	22.2609	22.1042	21.9390
22.8689	22.4515	21.6616	21.2945	21.1795	20.9128
21.2117	20.8671	20.1877	19.8809	19.8091	19.4784
24.2703	22.4793	21.0309	20.4351	20.1552	19.9934
23.7473	23.5848	22.8866	22.6168	22.6112	22.3966
24.8806	24.4211	23.5037	23.0652	22.9442	22.6468
23.5857	23.4747	23.2274	22.5867	22.4308	22.4575
23.3644	22.8403	22.2631	21.5278	21.3139	21.1285
24.1261	23.3050	22.9089	22.7242	22.6695	22.6150
23.8716	23.7388	23.4394	23.1274	22.7248	23.0534
21.7242	20.7704	20.0850	19.6630	19.4939	19.3048
22.9891	22.5474	21.8326	20.9253	20.2862	20.0318
26.0485	24.4828	23.0429	22.2033	21.8469	21.4588
24.3892	24.2311	24.0012	23.4873	23.2032	22.9784
25.0161	24.4604	23.7378	23.6163	23.4777	23.3850
24.8901	22.9993	21.4936	20.5679	20.2440	20.0828
22.9481	22.7945	22.4801	22.0127	21.5863	21.3125
23.7325	23.6340	23.4206	23.0731	22.6313	22.4737
23.5440	22.7731	21.9154	21.5846	21.3917	21.2611
24.6128	24.1986	23.6756	22.8793	22.6232	22.4894
24.1493	23.7730	23.2491	22.7521	22.4988	22.4369
24.3048	24.0045	23.2699	22.9534	22.9104	22.7297
24.4333	23.8536	23.0236	22.7367	22.5935	22.5263
24.8837	24.6711	24.1415	23.5928	23.5247	23.3551
24.3264	23.5319	22.3069	21.1104	20.6811	20.5861
25.5042	24.8523	23.8480	23.3327	23.0540	22.8595
27.2736	25.0371	23.5444	22.3329	21.8966	21.6338
25.6206	25.4077	25.2051	24.5879	24.2567	24.0169
25.6666	25.2382	24.6861	23.9943	23.7281	23.7013
24.4797	24.0304	23.3468	23.0710	22.9456	22.7754
24.7432	24.4897	23.6820	23.3629	23.3279	23.2964
23.9921	23.8390	23.6204	23.2478	22.8596	22.6732
24.6364	23.9908	23.4293	23.2650	23.1527	22.8907
23.8594	23.7321	23.5170	23.2279	22.7765	22.4534
25.2731	24.4526	23.9912	23.7818	23.6852	23.5278
24.9110	24.5607	23.9404	23.0664	22.6219	22.2834
23.0362	22.8997	22.6920	22.2087	21.9160	21.7337
25.0766	24.9681	24.8956	24.8607	24.5059	24.1214
23.5817	23.4540	23.4056	23.2937	22.9381	23.3587
24.3481	24.0992	23.3863	23.0754	23.0746	22.9696
23.8595	23.6562	23.1955	22.7967	22.2225	21.9176
24.6580	24.1302	23.3981	22.4718	22.1017	21.8532
23.8335	23.7189	23.5056	22.9708	22.8309	22.7929
24.4621	24.1975	23.5995	23.3087	23.1752	23.3129
23.8844	23.6779	23.1245	22.6121	22.5027	22.4216
25.4514	24.7613	23.8843	23.4653	23.3354	22.9950
24.0425	23.8818	23.8204	23.7470	23.6045	23.0300
24.3597	24.0482	23.5533	22.8566	22.5010	22.2914
26.3202	24.6720	23.7403	23.2892	23.0923	22.9176
24.7601	24.3311	23.5326	23.1942	23.0024	23.0466
24.0140	23.9148	23.8275	23.6031	23.2813	23.4483
23.6552	23.4542	23.0914	22.3962	22.2185	22.0294
23.8798	23.7351	23.1587	22.9316	23.0138	22.6997
24.3128	24.1590	23.7128	23.2960	22.7652	22.4348
25.2987	23.4925	21.9948	21.0550	20.6815	20.3976
24.9905	24.0133	23.1015	22.0406	21.6267	21.2415
22.9351	22.2992	21.6251	20.8144	20.5611	20.2323
24.0601	23.9073	23.3850	22.8776	22.7386	22.7055
23.8539	23.6651	23.3769	22.7997	22.4097	22.2201
24.4044	24.2683	24.0347	23.5987	23.3548	23.0211
24.2596	24.0866	23.8663	23.6353	23.1035	22.8812
24.8756	24.2464	22.9856	21.9201	21.2243	21.0829
24.3356	23.9746	23.1352	22.7999	22.7070	22.5711
25.1105	24.5910	23.5999	22.4501	21.6015	20.9275
23.9114	22.5900	21.5912	21.1246	20.9022	20.7320
25.6342	24.7394	23.2925	22.2895	21.5611	21.3142
23.4415	22.8684	22.0600	21.7695	21.6092	21.6461
23.2096	22.7962	22.0780	21.6102	21.4862	21.2370
24.9148	24.3285	23.3976	23.0339	22.9144	22.5965
22.9250	22.0950	21.3948	21.0867	20.9018	20.7686
24.7591	24.0400	23.1045	22.5221	22.3209	22.0604
23.3859	23.2821	23.0290	22.4705	22.3588	22.3143
23.0953	21.7506	20.4847	19.8351	19.4627	19.4125
21.6172	20.8434	20.3426	20.1150	19.9729	19.8551
23.2905	22.9014	22.3870	21.7191	21.3572	21.0857
22.5697	22.1746	21.5894	20.6429	20.3146	20.4095
24.6004	24.1822	23.4054	23.0672	22.9220	22.6176
21.8756	21.4018	20.7046	20.5067	20.3817	20.3011
24.0469	23.7587	23.1992	22.6899	22.5383	22.4122
23.4562	23.0648	22.3600	22.1310	22.0640	21.8904
22.8838	22.5096	21.8388	21.4191	21.3159	21.1405
23.0969	22.6897	22.0346	21.3554	21.1383	20.9100
23.2482	21.8002	20.7929	20.1886	19.8844	19.6730
22.6583	21.9095	21.3988	21.1890	21.0863	21.0405
22.6996	22.2364	21.5263	20.6863	20.4067	20.1308
23.3342	22.9377	22.5120	21.8344	21.6361	21.5012
23.2901	22.6842	22.1492	21.9063	21.8471	21.7247
22.8327	21.8231	20.5778	19.8051	19.4682	19.2058
25.9803	24.4654	22.7537	21.4484	20.8328	20.5382
23.5298	23.2731	22.8935	22.3597	22.1026	22.1204
23.1909	23.0706	22.9440	22.5827	22.4485	22.2874
24.6455	22.8441	21.3104	20.6727	20.3316	20.0959
24.5999	24.1991	23.3588	23.0582	22.9603	22.7745
22.9640	22.2604	21.6833	21.4772	21.3519	21.3413
24.4041	23.2139	21.9362	21.2924	20.9355	20.6929
22.6125	22.2257	21.5093	21.1583	21.0930	20.8676
21.9853	21.5162	20.6961	20.2202	19.9970	19.7359
23.6653	21.7377	20.2504	19.4327	19.1275	19.0243
24.6666	23.9918	22.9388	22.4832	22.2831	22.1037
25.2036	23.1864	21.7206	20.7656	20.4348	20.3060
24.2349	23.6811	23.2628	23.2605	23.1134	23.6664
24.9333	24.5288	23.8679	22.9653	22.5595	22.2275
24.3475	24.1179	23.6442	22.9656	22.5599	22.3499
26.6839	25.2539	23.8298	22.5167	21.6824	21.0869
23.1332	22.8283	22.1065	21.8203	21.7429	21.3728
22.1655	22.0139	21.8468	21.6236	21.3125	21.1556
23.3217	22.9674	22.3077	21.7088	21.5595	21.3938
23.8584	23.5275	22.7490	22.4116	22.3393	22.1287
24.3582	23.8124	23.2194	22.3212	21.9956	21.8088
24.5388	24.2570	23.4635	23.1372	23.0946	22.7996
23.7091	22.9545	22.2441	21.3150	20.9576	21.2860
24.5805	22.9201	21.4349	20.7772	20.4780	20.4219
24.8193	24.6008	24.0553	23.6008	23.0122	22.6313
24.3171	24.0194	23.6002	22.9254	22.6793	22.7696
24.2250	24.0891	23.7211	23.3722	22.8787	22.4814
24.4490	24.2245	23.6229	23.1853	23.1010	23.1469
24.0618	23.6186	23.0141	22.9267	22.8131	22.7996
23.8473	23.7003	23.5335	23.3091	22.8568	22.7428
25.0154	24.5644	23.7278	23.4291	23.3698	22.8932
23.7188	23.4594	23.0452	22.3990	22.1891	21.8116
25.0244	24.7048	23.9709	23.5858	23.5214	23.5369
24.8413	24.3809	23.7198	23.5561	23.4214	23.2491
23.9538	23.5760	23.0186	22.2789	22.0806	21.8614
23.8577	22.1519	20.8564	20.2797	20.0173	19.9821
24.3181	24.1681	23.6769	23.2037	23.1064	22.9935
24.6064	24.3100	24.1377	23.8694	23.6139	22.9889
24.1227	23.9185	23.5404	22.7960	22.6109	22.6184
24.5141	23.7125	23.0459	22.7869	22.6228	22.5951
24.1468	23.7964	23.0341	22.6878	22.5697	22.4101
23.8069	23.6197	23.3027	22.6520	22.2787	21.9617
